Data Set 4:Time(s),Data Set 4:C-Weighted Sound Level(db),Data Set 6:C-Weighted Sound Level(db),Data Set 9:C-Weighted Sound Level(db),Data Set 12:C-Weighted Sound Level(db),Data Set 13:C-Weighted Sound Level(db),Data Set 14:C-Weighted Sound Level(db)
5.880000,80.600000,62.300000,62.200000,121.400000,69.800000,71.500000
5.885000,77.600000,62.300000,61.200000,121.500000,70.300000,75.300000
5.890000,73.700000,64.500000,62.300000,121.400000,70.100000,76.300000
5.895000,73.900000,61.900000,63.600000,121.300000,70.700000,79.800000
5.900000,74.100000,59.800000,64.100000,121.000000,70.700000,80.600000
5.905000,76.700000,59.800000,64.500000,121.000000,70.200000,79.400000
5.910000,71.900000,59.500000,65.300000,120.800000,70.600000,79.500000
5.915000,70.500000,61.700000,64.700000,120.700000,70.300000,79.800000
5.920000,76.000000,61.500000,65.600000,120.600000,70.100000,77.600000
5.925000,72.500000,61.200000,65.100000,120.400000,70.700000,74.300000
5.930000,69.000000,60.300000,65.100000,120.300000,71.000000,72.600000
5.935000,73.300000,60.700000,65.400000,120.200000,71.000000,68.600000
5.940000,74.500000,60.600000,65.900000,119.800000,70.100000,63.100000
5.945000,69.500000,60.400000,66.500000,119.600000,70.100000,62.000000
5.950000,66.500000,60.600000,66.200000,119.700000,70.800000,66.200000
5.955000,72.400000,62.100000,65.600000,114.200000,70.900000,61.100000
5.960000,67.400000,61.000000,65.600000,112.700000,70.000000,63.500000
5.965000,70.600000,59.800000,66.000000,109.800000,69.700000,70.300000
5.970000,72.800000,60.600000,65.600000,103.700000,70.600000,75.700000
5.975000,72.600000,61.000000,65.500000,98.900000,71.100000,76.600000
5.980000,64.400000,69.300000,65.400000,62.000000,71.200000,76.700000
5.985000,62.800000,61.000000,64.700000,64.600000,70.700000,77.300000
5.990000,71.900000,60.000000,64.300000,67.400000,69.900000,78.400000
5.995000,75.600000,59.500000,64.000000,69.300000,70.500000,79.400000
6.000000,61.500000,59.200000,63.500000,53.500000,71.200000,79.600000
6.005000,66.200000,58.900000,62.700000,56.600000,71.200000,72.100000
6.010000,72.800000,61.100000,62.300000,54.600000,71.000000,73.000000
6.015000,75.800000,61.500000,61.500000,53.000000,69.900000,70.900000
6.020000,70.200000,58.700000,61.800000,75.500000,70.600000,68.500000
6.025000,67.900000,59.400000,61.900000,60.900000,70.500000,68.100000
6.030000,74.100000,61.400000,62.700000,70.800000,70.500000,67.400000
6.035000,75.300000,61.700000,63.100000,53.000000,70.700000,67.700000
6.040000,77.000000,61.400000,63.900000,69.300000,70.800000,67.500000
6.045000,63.700000,61.800000,63.700000,53.000000,69.900000,67.800000
6.050000,73.900000,62.600000,64.100000,53.000000,69.100000,67.900000
6.055000,64.900000,62.700000,64.700000,60.800000,71.300000,70.400000
6.060000,64.300000,61.300000,65.100000,62.700000,71.400000,75.300000
6.065000,74.200000,62.700000,64.300000,62.600000,70.900000,75.200000
6.070000,73.900000,61.400000,63.800000,64.000000,71.300000,75.300000
6.075000,69.600000,62.200000,64.500000,53.000000,71.500000,77.900000
6.080000,66.400000,62.300000,63.600000,54.600000,71.700000,80.100000
6.085000,61.200000,61.700000,62.900000,56.900000,71.900000,81.800000
6.090000,73.400000,61.300000,63.800000,53.000000,71.700000,83.300000
6.095000,68.000000,61.900000,63.700000,53.000000,71.000000,82.000000
6.100000,72.800000,61.700000,64.200000,68.000000,71.800000,79.600000
6.105000,70.500000,61.500000,64.100000,53.000000,72.400000,76.200000
6.110000,62.600000,61.900000,63.500000,58.800000,71.800000,72.400000
6.115000,72.700000,62.100000,64.100000,66.800000,71.600000,68.900000
6.120000,59.500000,60.600000,64.000000,53.000000,71.700000,65.800000
6.125000,74.000000,59.300000,64.300000,53.000000,71.900000,61.700000
6.130000,68.100000,60.700000,64.300000,55.000000,72.300000,61.900000
6.135000,61.800000,62.000000,63.600000,60.500000,72.200000,62.800000
6.140000,69.100000,60.500000,62.900000,60.000000,71.800000,68.200000
6.145000,64.800000,61.000000,62.800000,53.000000,71.500000,71.000000
6.150000,74.700000,61.500000,62.000000,53.000000,70.600000,77.300000
6.155000,61.600000,61.000000,61.200000,53.000000,71.000000,80.700000
6.160000,72.300000,60.900000,61.400000,53.000000,71.000000,83.200000
6.165000,63.200000,62.000000,60.900000,59.200000,70.900000,80.700000
6.170000,67.500000,61.400000,60.800000,53.000000,70.600000,83.200000
6.175000,75.000000,61.900000,59.500000,53.000000,70.200000,82.200000
6.180000,66.000000,61.700000,58.900000,53.000000,70.100000,82.700000
6.185000,70.200000,65.800000,58.900000,53.000000,69.900000,79.600000
6.190000,72.900000,71.500000,57.900000,61.000000,69.700000,77.600000
6.195000,68.600000,69.000000,59.800000,53.000000,69.100000,76.200000
6.200000,68.800000,61.700000,60.000000,53.000000,67.900000,77.200000
6.205000,72.100000,61.400000,67.400000,53.000000,68.000000,73.500000
6.210000,59.200000,62.400000,61.400000,53.000000,69.100000,71.400000
6.215000,64.500000,59.600000,61.500000,53.000000,69.200000,68.600000
6.220000,72.500000,60.200000,63.100000,56.100000,68.400000,68.800000
6.225000,66.200000,60.300000,61.700000,53.000000,69.000000,67.900000
6.230000,69.200000,64.100000,62.300000,53.000000,68.800000,68.200000
6.235000,69.100000,60.800000,62.300000,53.000000,69.000000,69.000000
6.240000,64.700000,59.200000,61.800000,60.300000,70.100000,72.900000
6.245000,66.300000,60.000000,62.700000,66.500000,69.600000,76.700000
6.250000,64.100000,61.300000,62.300000,63.500000,69.500000,75.500000
6.255000,72.800000,61.200000,62.300000,65.600000,70.100000,76.300000
6.260000,63.600000,59.800000,62.400000,53.000000,70.200000,81.800000
6.265000,60.800000,60.800000,63.400000,58.600000,70.000000,84.400000
6.270000,58.700000,59.500000,62.300000,62.700000,69.700000,82.700000
6.275000,58.900000,60.600000,62.700000,61.200000,69.600000,87.400000
6.280000,66.800000,60.000000,62.800000,53.000000,69.400000,88.500000
6.285000,60.900000,60.900000,62.800000,56.200000,68.500000,86.500000
6.290000,60.900000,61.800000,63.100000,58.300000,68.800000,81.000000
6.295000,62.400000,59.200000,62.300000,53.000000,68.900000,79.900000
6.300000,63.600000,59.300000,60.900000,56.400000,68.400000,79.700000
6.305000,60.800000,63.600000,60.000000,61.800000,68.400000,78.700000
6.310000,63.900000,60.200000,59.800000,55.500000,68.000000,67.200000
6.315000,56.700000,56.700000,60.000000,54.000000,68.300000,62.400000
6.320000,60.500000,58.900000,60.800000,62.400000,69.300000,61.900000
6.325000,53.700000,59.800000,60.800000,63.600000,69.100000,64.900000
6.330000,56.100000,58.900000,60.400000,55.700000,70.000000,64.700000
6.335000,62.100000,59.200000,59.500000,58.700000,69.500000,73.900000
6.340000,62.100000,58.200000,59.200000,55.700000,68.200000,78.700000
6.345000,61.900000,58.000000,60.500000,53.000000,68.200000,78.000000
6.350000,58.000000,62.300000,61.300000,53.000000,67.400000,80.600000
6.355000,61.600000,60.900000,60.900000,53.000000,67.900000,80.500000
6.360000,60.000000,58.700000,60.300000,53.700000,68.200000,81.800000
6.365000,59.800000,64.100000,59.900000,66.600000,67.700000,81.100000
6.370000,57.800000,66.100000,59.600000,53.000000,66.100000,76.300000
6.375000,69.000000,60.500000,60.900000,53.000000,67.900000,79.900000
6.380000,60.200000,59.300000,61.700000,53.000000,67.600000,79.700000
6.385000,59.400000,60.300000,61.800000,59.300000,67.700000,77.500000
6.390000,63.600000,59.300000,61.500000,67.000000,69.000000,76.700000
6.395000,60.400000,59.900000,60.900000,53.000000,67.700000,76.200000
6.400000,61.100000,60.200000,59.600000,53.000000,68.200000,73.900000
6.405000,63.400000,61.600000,60.000000,53.000000,69.300000,71.000000
6.410000,63.600000,62.300000,61.200000,53.000000,70.200000,67.300000
6.415000,63.300000,62.400000,63.200000,53.000000,69.100000,67.000000
6.420000,63.900000,62.300000,89.000000,53.000000,70.200000,66.900000
6.425000,60.600000,62.300000,107.400000,53.300000,70.100000,66.900000
6.430000,61.900000,62.300000,116.600000,53.000000,70.300000,68.600000
6.435000,66.500000,62.700000,120.100000,53.000000,70.100000,70.400000
6.440000,57.600000,64.300000,122.200000,53.000000,70.700000,72.100000
6.445000,61.800000,65.100000,122.400000,53.000000,71.900000,74.200000
6.450000,60.600000,63.300000,121.500000,53.000000,71.200000,78.900000
6.455000,69.500000,62.000000,121.000000,53.000000,71.100000,79.900000
6.460000,61.500000,60.900000,120.500000,53.000000,71.800000,79.700000
6.465000,70.400000,62.000000,120.300000,60.500000,71.200000,80.600000
6.470000,68.900000,63.300000,120.100000,53.000000,71.100000,76.400000
6.475000,60.500000,63.600000,120.100000,53.000000,71.900000,83.800000
6.480000,61.500000,63.700000,119.800000,79.900000,72.000000,82.600000
6.485000,56.400000,64.300000,119.600000,73.300000,70.600000,76.100000
6.490000,62.100000,64.300000,119.400000,71.000000,71.600000,75.800000
6.495000,70.600000,64.100000,119.400000,53.000000,71.500000,71.900000
6.500000,62.500000,64.300000,119.400000,53.000000,70.000000,69.500000
6.505000,70.200000,64.500000,119.300000,53.000000,69.600000,62.600000
6.510000,64.100000,63.900000,119.200000,53.000000,70.100000,59.100000
6.515000,67.500000,63.900000,119.200000,67.700000,69.100000,59.900000
6.520000,68.400000,63.900000,119.100000,53.000000,67.000000,65.600000
6.525000,60.900000,64.400000,119.000000,53.000000,67.400000,71.300000
6.530000,69.700000,64.300000,119.000000,53.000000,68.600000,76.100000
6.535000,69.300000,63.000000,118.900000,53.000000,68.500000,71.900000
6.540000,63.600000,61.900000,118.800000,53.000000,68.400000,75.400000
6.545000,63.800000,62.100000,118.900000,53.000000,67.900000,77.200000
6.550000,71.500000,62.300000,118.700000,53.000000,67.200000,76.500000
6.555000,73.600000,62.300000,118.600000,64.100000,67.800000,76.500000
6.560000,68.300000,61.700000,118.800000,53.000000,69.200000,78.200000
6.565000,65.100000,62.400000,118.600000,53.000000,68.900000,78.100000
6.570000,68.000000,62.200000,118.500000,53.000000,67.600000,81.800000
6.575000,74.300000,62.300000,118.400000,53.000000,65.600000,75.100000
6.580000,68.800000,61.700000,118.200000,53.000000,63.400000,75.300000
6.585000,64.600000,61.400000,118.100000,67.800000,64.300000,73.800000
6.590000,61.200000,61.100000,118.100000,53.000000,67.200000,75.500000
6.595000,66.900000,60.800000,117.900000,53.000000,66.800000,67.400000
6.600000,65.300000,61.700000,117.900000,59.200000,70.100000,67.000000
6.605000,67.700000,61.700000,117.800000,64.200000,71.700000,66.100000
6.610000,66.700000,61.000000,117.700000,53.000000,71.000000,65.600000
6.615000,62.400000,60.000000,117.600000,53.000000,68.100000,65.600000
6.620000,59.400000,60.000000,117.600000,53.000000,68.100000,67.100000
6.625000,63.100000,61.000000,111.800000,53.000000,69.100000,68.400000
6.630000,61.900000,60.000000,111.500000,54.000000,66.500000,74.300000
6.635000,68.700000,60.600000,108.700000,55.500000,65.600000,75.900000
6.640000,68.100000,61.000000,100.000000,64.700000,67.300000,80.600000
6.645000,65.400000,61.500000,62.000000,54.400000,68.200000,79.200000
6.650000,69.400000,69.600000,62.700000,53.000000,68.000000,81.000000
6.655000,66.800000,65.300000,62.500000,53.000000,67.600000,80.500000
6.660000,64.800000,63.400000,62.000000,53.000000,67.300000,80.400000
6.665000,63.700000,65.000000,61.600000,64.100000,67.400000,80.500000
6.670000,71.100000,61.200000,61.300000,65.200000,65.800000,77.500000
6.675000,65.700000,62.700000,61.200000,60.000000,66.300000,73.900000
6.680000,62.800000,61.700000,61.700000,62.800000,66.500000,74.700000
6.685000,62.400000,63.100000,61.700000,67.100000,68.200000,70.300000
6.690000,65.300000,62.700000,61.700000,62.100000,66.600000,68.400000
6.695000,63.100000,62.700000,61.400000,53.000000,68.700000,63.400000
6.700000,63.000000,62.200000,60.400000,54.200000,68.200000,61.000000
6.705000,62.200000,62.700000,60.300000,53.000000,66.900000,60.200000
6.710000,63.800000,63.600000,59.900000,70.700000,67.800000,63.100000
6.715000,61.200000,62.900000,60.300000,53.000000,67.500000,63.700000
6.720000,61.100000,62.300000,60.200000,58.900000,66.500000,70.600000
6.725000,60.600000,62.400000,60.700000,53.000000,67.400000,70.000000
6.730000,61.600000,63.200000,61.600000,53.000000,68.000000,75.200000
6.735000,61.300000,63.700000,61.600000,62.800000,66.300000,74.200000
6.740000,62.900000,63.900000,61.900000,64.500000,68.100000,77.700000
6.745000,63.300000,64.100000,62.300000,53.000000,68.200000,80.100000
6.750000,66.100000,63.100000,62.100000,53.000000,68.800000,79.100000
6.755000,65.600000,62.600000,62.100000,53.000000,67.400000,74.300000
6.760000,63.600000,63.400000,62.300000,53.000000,66.100000,76.900000
6.765000,62.500000,63.800000,62.300000,53.000000,66.200000,78.200000
6.770000,64.300000,64.100000,61.800000,63.900000,66.700000,73.900000
6.775000,63.400000,64.200000,61.600000,55.700000,68.400000,74.900000
6.780000,64.500000,63.400000,61.700000,53.000000,69.600000,71.000000
6.785000,63.900000,63.400000,62.300000,65.000000,69.000000,65.700000
6.790000,66.200000,63.500000,63.100000,53.000000,66.200000,64.700000
6.795000,64.100000,63.200000,63.400000,59.500000,65.800000,64.100000
6.800000,65.400000,63.600000,63.500000,58.700000,66.200000,63.500000
6.805000,66.800000,63.400000,63.500000,53.000000,67.400000,65.000000
6.810000,62.800000,62.300000,63.400000,53.000000,67.600000,67.200000
6.815000,65.600000,62.900000,62.700000,67.800000,67.300000,75.900000
6.820000,65.400000,62.900000,62.500000,53.000000,66.900000,76.900000
6.825000,65.700000,64.000000,62.400000,89.800000,66.900000,81.400000
6.830000,64.600000,64.400000,62.400000,113.400000,66.200000,79.600000
6.835000,64.100000,63.600000,62.900000,118.400000,67.100000,78.300000
6.840000,63.900000,61.800000,63.100000,121.100000,66.900000,79.600000
6.845000,64.600000,60.700000,63.400000,122.800000,67.800000,79.900000
6.850000,65.500000,61.300000,63.100000,121.800000,67.000000,75.700000
6.855000,64.800000,62.400000,62.100000,121.100000,65.900000,81.100000
6.860000,64.200000,61.700000,62.300000,120.700000,65.600000,74.300000
6.865000,63.400000,60.200000,62.500000,120.300000,64.500000,70.800000
6.870000,64.700000,59.400000,63.300000,120.000000,64.900000,69.700000
6.875000,63.400000,61.200000,63.700000,119.800000,64.700000,70.700000
6.880000,62.700000,62.500000,63.000000,119.700000,67.600000,76.100000
6.885000,61.500000,61.900000,62.500000,119.400000,66.800000,63.400000
6.890000,62.100000,63.600000,62.800000,120.000000,67.100000,61.600000
6.895000,61.900000,63.600000,62.400000,107.600000,65.200000,63.100000
6.900000,61.900000,61.200000,63.000000,110.100000,63.700000,65.300000
6.905000,62.300000,61.400000,62.600000,107.900000,65.200000,73.300000
6.910000,62.600000,64.600000,62.300000,104.500000,67.400000,76.000000
6.915000,62.400000,65.300000,62.300000,102.200000,68.300000,78.700000
6.920000,61.700000,61.500000,62.000000,97.300000,68.100000,74.300000
6.925000,61.800000,62.900000,61.900000,91.700000,67.200000,76.600000
6.930000,60.500000,62.300000,62.100000,88.000000,65.900000,74.500000
6.935000,60.400000,61.300000,62.300000,89.000000,64.100000,78.000000
6.940000,61.300000,61.600000,62.300000,99.400000,63.800000,76.500000
6.945000,60.100000,62.200000,62.300000,90.200000,66.200000,79.600000
6.950000,61.000000,61.700000,62.100000,90.500000,67.000000,76.500000
6.955000,58.400000,60.800000,61.400000,93.000000,67.400000,77.200000
6.960000,61.000000,58.300000,61.900000,100.100000,67.200000,76.900000
6.965000,59.500000,58.000000,62.100000,113.700000,66.900000,78.200000
6.970000,60.900000,59.100000,61.600000,118.300000,66.300000,71.500000
6.975000,59.800000,58.000000,62.300000,120.700000,66.600000,65.800000
6.980000,59.900000,57.600000,62.700000,122.200000,67.300000,62.900000
6.985000,59.200000,58.800000,62.400000,121.200000,67.100000,62.600000
6.990000,62.900000,59.400000,62.600000,120.700000,66.800000,63.200000
6.995000,61.300000,56.700000,62.300000,120.400000,68.100000,66.600000
7.000000,57.900000,58.200000,61.600000,120.200000,68.900000,66.400000
7.005000,56.600000,58.200000,62.700000,120.000000,68.200000,71.500000
7.010000,56.600000,56.700000,61.500000,120.000000,67.200000,77.800000
7.015000,60.200000,58.000000,61.900000,119.900000,66.700000,77.000000
7.020000,58.800000,58.300000,62.500000,119.800000,67.900000,76.900000
7.025000,59.900000,58.000000,62.300000,119.700000,67.700000,78.100000
7.030000,60.000000,58.400000,62.400000,119.500000,67.700000,80.400000
7.035000,59.100000,58.300000,62.300000,119.500000,67.400000,77.200000
7.040000,58.200000,58.000000,62.900000,119.500000,67.200000,78.900000
7.045000,63.700000,56.900000,63.300000,119.600000,65.000000,76.900000
7.050000,59.200000,58.200000,62.200000,119.500000,66.700000,81.000000
7.055000,59.500000,58.600000,61.900000,119.500000,66.200000,69.900000
7.060000,60.100000,60.100000,61.600000,119.400000,65.900000,75.300000
7.065000,60.400000,60.400000,61.000000,119.400000,66.500000,74.400000
7.070000,59.200000,60.700000,63.500000,119.400000,67.200000,65.100000
7.075000,59.900000,61.700000,61.100000,119.400000,68.800000,59.900000
7.080000,61.700000,61.500000,60.500000,119.300000,70.600000,67.300000
7.085000,60.600000,61.300000,60.800000,119.300000,72.600000,72.300000
7.090000,59.500000,62.300000,61.500000,119.200000,74.600000,81.400000
7.095000,60.000000,63.200000,61.200000,119.200000,73.500000,77.400000
7.100000,58.000000,63.800000,60.800000,119.100000,70.200000,76.900000
7.105000,59.800000,63.300000,61.400000,119.100000,69.000000,76.100000
7.110000,58.600000,62.900000,60.100000,119.100000,69.200000,79.600000
7.115000,60.700000,63.300000,61.000000,119.000000,70.500000,77.500000
7.120000,60.300000,63.200000,63.100000,118.900000,69.200000,78.700000
7.125000,59.300000,62.300000,61.700000,118.800000,69.500000,79.100000
7.130000,62.400000,77.500000,62.100000,118.800000,71.700000,76.500000
7.135000,65.600000,75.100000,61.600000,118.900000,70.400000,82.400000
7.140000,63.800000,75.400000,61.500000,118.800000,68.900000,79.800000
7.145000,64.200000,79.500000,62.200000,118.900000,69.700000,81.200000
7.150000,61.700000,68.600000,62.300000,118.800000,70.300000,72.700000
7.155000,61.800000,64.800000,61.900000,118.800000,68.400000,68.700000
7.160000,62.800000,65.400000,61.600000,119.400000,68.400000,67.200000
7.165000,61.400000,63.600000,62.000000,113.700000,66.900000,63.400000
7.170000,63.400000,64.100000,61.800000,107.700000,67.800000,62.100000
7.175000,62.500000,63.600000,61.900000,106.600000,68.400000,62.300000
7.180000,61.400000,63.100000,61.600000,100.400000,68.500000,65.000000
7.185000,61.700000,62.600000,60.900000,97.300000,68.300000,70.600000
7.190000,61.400000,61.300000,61.100000,64.300000,66.800000,77.000000
7.195000,60.700000,61.400000,61.100000,53.000000,66.800000,75.400000
7.200000,60.300000,61.600000,61.400000,59.400000,68.200000,77.900000
7.205000,60.800000,62.100000,60.800000,53.000000,68.400000,77.700000
7.210000,61.300000,61.400000,61.800000,66.700000,68.500000,76.200000
7.215000,61.000000,61.800000,61.700000,53.000000,68.600000,75.400000
7.220000,60.200000,62.600000,62.200000,53.000000,69.800000,77.700000
7.225000,60.300000,61.900000,64.400000,55.400000,69.800000,94.900000
7.230000,62.200000,60.900000,63.400000,57.800000,69.000000,101.000000
7.235000,61.000000,60.800000,63.400000,59.100000,68.200000,115.800000
7.240000,59.900000,59.900000,63.400000,57.200000,69.300000,119.300000
7.245000,60.200000,61.100000,63.400000,53.000000,69.900000,121.900000
7.250000,62.500000,58.300000,63.400000,53.000000,69.000000,122.600000
7.255000,61.000000,59.300000,63.100000,53.000000,68.400000,121.700000
7.260000,63.200000,60.000000,62.700000,55.900000,68.200000,121.600000
7.265000,61.200000,58.300000,63.100000,53.000000,69.100000,121.300000
7.270000,62.500000,59.200000,63.400000,53.000000,68.400000,121.200000
7.275000,61.500000,58.600000,63.900000,53.000000,67.900000,121.000000
7.280000,62.200000,61.300000,64.200000,53.000000,67.500000,120.900000
7.285000,59.900000,57.000000,63.900000,55.400000,67.900000,120.800000
7.290000,60.700000,57.800000,63.800000,53.000000,68.100000,120.700000
7.295000,61.700000,58.000000,62.500000,53.000000,68.800000,120.600000
7.300000,62.500000,59.200000,62.000000,53.000000,68.400000,120.600000
7.305000,62.200000,57.300000,62.000000,55.000000,69.000000,120.500000
7.310000,58.000000,58.000000,62.400000,53.000000,69.000000,120.400000
7.315000,59.300000,55.900000,63.200000,53.000000,70.200000,120.500000
7.320000,59.800000,58.300000,62.600000,64.500000,70.200000,120.400000
7.325000,57.600000,60.100000,63.000000,53.000000,70.600000,120.300000
7.330000,58.800000,55.400000,64.700000,53.500000,70.500000,120.100000
7.335000,58.900000,58.600000,64.300000,53.000000,69.800000,120.300000
7.340000,55.700000,61.700000,63.600000,53.000000,69.900000,120.200000
7.345000,58.400000,53.500000,64.100000,62.300000,70.800000,120.200000
7.350000,56.200000,62.000000,64.100000,60.200000,70.500000,120.000000
7.355000,57.000000,57.300000,64.500000,53.000000,70.700000,120.000000
7.360000,55.700000,61.900000,64.300000,53.000000,71.000000,120.100000
7.365000,58.700000,53.000000,63.200000,56.200000,70.500000,119.800000
7.370000,57.900000,53.700000,63.300000,53.000000,70.100000,119.900000
7.375000,56.900000,53.700000,62.800000,53.000000,69.900000,119.600000
7.380000,57.500000,53.000000,62.100000,53.000000,69.600000,119.600000
7.385000,59.100000,55.700000,62.100000,53.000000,69.900000,119.600000
7.390000,57.900000,55.500000,62.600000,53.000000,70.800000,119.300000
7.395000,58.900000,55.000000,62.400000,53.000000,71.000000,119.300000
7.400000,59.100000,59.300000,62.600000,53.000000,71.000000,119.200000
7.405000,58.800000,58.800000,62.700000,53.000000,70.800000,119.000000
7.410000,60.700000,58.300000,62.500000,63.300000,70.400000,119.000000
7.415000,60.200000,56.600000,62.200000,53.000000,70.400000,119.000000
7.420000,58.600000,62.300000,61.700000,53.000000,70.400000,119.100000
7.425000,57.900000,58.000000,61.300000,65.500000,70.300000,119.000000
7.430000,60.200000,57.000000,60.900000,53.000000,70.400000,113.900000
7.435000,62.200000,57.300000,60.700000,53.000000,69.800000,113.400000
7.440000,61.500000,58.400000,61.100000,62.300000,69.900000,106.500000
7.445000,60.000000,54.800000,61.500000,53.000000,69.900000,103.000000
7.450000,61.200000,54.400000,61.500000,53.000000,69.200000,100.100000
7.455000,60.700000,53.000000,61.200000,60.200000,69.000000,96.000000
7.460000,60.000000,56.100000,61.200000,59.200000,69.000000,73.600000
7.465000,62.200000,56.100000,61.700000,53.000000,68.800000,75.300000
7.470000,62.900000,56.700000,62.700000,53.000000,68.600000,77.800000
7.475000,61.000000,57.600000,62.300000,64.000000,68.900000,81.200000
7.480000,61.900000,58.700000,62.000000,53.000000,68.800000,80.300000
7.485000,63.600000,58.000000,61.600000,64.000000,69.000000,76.400000
7.490000,60.400000,59.300000,62.500000,54.200000,69.000000,77.200000
7.495000,61.900000,60.500000,63.000000,53.000000,67.800000,77.000000
7.500000,63.200000,56.100000,63.400000,53.000000,68.100000,76.900000
7.505000,64.300000,59.200000,63.500000,54.800000,67.500000,75.000000
7.510000,63.500000,57.600000,63.200000,53.000000,67.200000,69.300000
7.515000,64.100000,58.800000,62.300000,65.200000,67.700000,64.500000
7.520000,63.300000,58.700000,61.800000,53.000000,68.800000,64.800000
7.525000,64.200000,61.500000,61.800000,65.500000,69.100000,64.800000
7.530000,63.600000,63.200000,61.000000,60.500000,69.300000,65.000000
7.535000,62.700000,64.500000,59.500000,53.000000,69.100000,65.500000
7.540000,64.700000,65.100000,58.800000,53.000000,69.200000,70.800000
7.545000,65.000000,64.000000,59.900000,53.000000,68.500000,71.400000
7.550000,63.400000,63.700000,59.300000,53.700000,68.300000,75.000000
7.555000,65.700000,63.600000,59.200000,53.000000,68.000000,73.700000
7.560000,63.100000,61.600000,60.000000,61.700000,67.800000,78.500000
7.565000,65.100000,61.800000,59.100000,58.900000,68.200000,78.300000
7.570000,61.500000,60.700000,59.100000,61.300000,68.200000,78.000000
7.575000,61.200000,61.700000,59.200000,64.300000,68.200000,77.600000
7.580000,66.100000,61.000000,58.300000,64.200000,68.400000,76.800000
7.585000,65.100000,60.300000,57.800000,71.500000,69.100000,74.600000
7.590000,66.200000,63.500000,58.000000,72.300000,68.800000,79.300000
7.595000,63.600000,62.900000,57.800000,71.200000,69.300000,73.300000
7.600000,64.900000,62.700000,57.500000,71.500000,68.800000,71.500000
7.605000,63.000000,62.600000,58.000000,70.000000,68.700000,63.600000
7.610000,62.300000,62.800000,59.300000,63.800000,68.600000,63.200000
7.615000,65.000000,83.800000,58.800000,64.300000,68.700000,62.700000
7.620000,69.900000,82.100000,57.500000,62.200000,69.600000,69.300000
7.625000,62.700000,78.300000,57.000000,67.400000,69.200000,73.300000
7.630000,92.000000,67.700000,57.000000,64.300000,68.600000,76.200000
7.635000,113.400000,63.400000,57.200000,58.000000,68.500000,73.900000
7.640000,118.900000,60.800000,58.600000,55.900000,68.800000,76.500000
7.645000,121.900000,67.600000,57.900000,53.000000,68.400000,82.800000
7.650000,123.600000,62.800000,58.600000,53.000000,68.700000,82.000000
7.655000,123.100000,59.900000,59.300000,53.000000,69.200000,78.600000
7.660000,122.400000,59.500000,59.600000,61.200000,69.100000,80.400000
7.665000,122.100000,62.900000,59.900000,53.000000,69.200000,77.500000
7.670000,121.700000,55.900000,60.600000,59.200000,69.500000,78.600000
7.675000,121.400000,63.800000,61.300000,56.600000,69.900000,79.300000
7.680000,121.400000,61.300000,61.600000,64.500000,70.300000,73.000000
7.685000,121.200000,56.900000,61.700000,53.000000,69.800000,72.900000
7.690000,121.000000,56.200000,61.300000,53.000000,69.200000,68.400000
7.695000,121.000000,63.500000,61.300000,53.000000,69.600000,67.600000
7.700000,120.900000,57.000000,61.500000,53.000000,69.500000,66.700000
7.705000,120.900000,53.000000,61.800000,53.000000,68.800000,66.100000
7.710000,120.900000,58.400000,61.800000,61.300000,68.100000,67.500000
7.715000,120.800000,56.200000,62.400000,58.600000,68.900000,69.800000
7.720000,120.700000,62.300000,62.500000,60.100000,68.700000,73.400000
7.725000,120.700000,62.600000,62.500000,63.300000,68.800000,78.100000
7.730000,120.600000,65.300000,63.000000,53.000000,69.300000,77.000000
7.735000,120.300000,64.500000,62.300000,69.900000,69.800000,81.100000
7.740000,120.400000,68.100000,62.100000,65.400000,69.100000,83.400000
7.745000,120.200000,61.700000,62.100000,65.800000,68.700000,80.500000
7.750000,120.100000,61.800000,61.800000,65.800000,69.400000,81.300000
7.755000,120.200000,60.900000,61.400000,67.100000,69.200000,81.800000
7.760000,120.200000,61.100000,61.100000,64.000000,69.100000,80.100000
7.765000,120.100000,63.900000,61.000000,66.600000,70.700000,81.700000
7.770000,120.100000,58.800000,61.200000,64.900000,70.400000,84.700000
7.775000,120.000000,62.200000,62.000000,67.100000,69.900000,79.000000
7.780000,119.800000,59.600000,62.700000,69.000000,69.600000,82.600000
7.785000,119.800000,58.200000,62.300000,66.900000,68.500000,78.000000
7.790000,119.800000,61.900000,62.300000,65.800000,68.600000,75.800000
7.795000,119.600000,67.000000,62.500000,62.200000,67.800000,65.100000
7.800000,119.500000,63.100000,62.300000,61.400000,67.400000,62.700000
7.805000,119.600000,58.800000,62.000000,60.800000,68.200000,61.800000
7.810000,119.500000,63.100000,61.600000,65.000000,67.900000,69.400000
7.815000,119.400000,68.400000,61.800000,53.000000,68.500000,72.000000
7.820000,119.300000,71.200000,62.000000,53.000000,69.300000,70.500000
7.825000,119.100000,66.100000,62.000000,53.000000,69.500000,76.600000
7.830000,119.300000,59.600000,61.900000,53.000000,69.000000,81.800000
7.835000,114.300000,55.000000,61.800000,53.000000,68.400000,81.000000
7.840000,112.300000,53.700000,60.800000,65.600000,69.700000,76.700000
7.845000,109.300000,54.400000,60.300000,53.000000,70.600000,78.500000
7.850000,101.300000,57.200000,60.500000,53.000000,69.500000,77.700000
7.855000,98.900000,60.500000,59.100000,60.200000,69.000000,80.400000
